L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Meatzza,"Meatzza Zing Boneless Chicken Breast Strips, 500 g","These boneless chicken breast strips are made with mince and are seasoned with spices and other ingredients.
It can be air fried/baked or deep-fried as per customer preference.
Chicken has a very high protein content and is good for sustaining the muscles.
With its high nutritional value, eating chicken will help you stay healthy.
It is one of the most popular meat source consumed around the world.",500 g,g,500 g,1,1,380,380,"Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India)",India,40200850,1.00121E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40200850_1-meatzza-zing-boneless-chicken-breast-strips.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200850-2_1-meatzza-zing-boneless-chicken-breast-strips.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200850-3_1-meatzza-zing-boneless-chicken-breast-strips.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200850-4_1-meatzza-zing-boneless-chicken-breast-strips.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200850-5_1-meatzza-zing-boneless-chicken-breast-strips.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '40200850, FSSAI Number': '10012064000222, Manufactured & Marketed By': 'Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India), Country of Origin': 'India","Darshan Foods Pvt Ltd, 246,Secto-3, Industrial Growth Center, Bawal-123501,Haryana(India)",-,-,"Chicken Meat, Water, Bread, Edible Vegetable Oil, Stabilizer, Sugar."
RET,RET-10,RET-10-15,RET-10-15-13,RET-10-15-13-10,Prasuma,"Prasuma Chicken - Momos, Original, 2 x 24 pcs Multipack","Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep-fried and ready to eat in as little as 2 minutes.",2 x 24 pcs Multipack,pcs,2 x 24 pcs Multipack,48,1,650,650,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,1214919,1.00121E+13,https://datalabs.siva3.io/image/Eunimart_groceries_214919_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-2_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-3_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-4_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-5_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-6_3-prasuma-chicken-momos-original.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214919-7_2-prasuma-chicken-momos-original.jpg,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '1214919, Country of origin': 'India, FSSAI Number': '10012064000136, Manufactured & Marketed By': 'Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,"Chicken Meat, Refined Wheat Flour, Onion, Oil, Spices & Condiments, Flavour Enhancer (E621), Emulsifier (E475), Acidity Regulator (E322)"
RET,RET-10,RET-10-15,RET-10-15-13,RET-10-15-13-10,Prasuma,"Prasuma Chicken - Momos, Spicy, 10 pcs","Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep fried and ready to eat in as little as 2 minutes.",10 pcs,pcs,10 pcs,10,1,195,195,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,8.90611E+12,1.00121E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40177259_4-prasuma-chicken-momos-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177259-2_5-prasuma-chicken-momos-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177259-3_5-prasuma-chicken-momos-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177259-4_5-prasuma-chicken-momos-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177259-5_5-prasuma-chicken-momos-spicy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177259-6_5-prasuma-chicken-momos-spicy.jpg,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Prasuma Momos are fully cooked and ready to heat & serve out of the pack or be prepared to your liking. 
1) MICROWAVE: Heat in a microwave safe dish for 2 minutes. 
2) STEAM: Heat in steamer for 3-4 minutes 
3) PAN FRY: Add Oil and water in pan and heat for 2-3 minutes 
4) DEEP FRY: Deep fry in hot oil for 2 minutes till golden brown 
For video instructions and delicious recipes visit www.prasuma.com or scan QR code. To create quick and nutritious meals; try them in soups, salads, chili garlic stir-fry or noodles.","EAN Code': '8906107170375, Country of origin': 'India, FSSAI Number': '10012064000136, Manufactured & Marketed By': 'Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,"Chicken Meat, Refined Wheat Flour, Onion, Oil, Spices & Condiments, Flavour Enhancer (E621), Emulsifier (E475), Acidity Regulator (E322)"
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Super Cool,"Super Cool Frozen Chicken Curry Cut - Skinless, Fresh, Nutrient-Rich, No Preservatives, 450 g Tray Pack","Super Cool Frozen Chicken Curry Cut Skinless are chunky pieces of chicken. It is a mix of white and dark, skinned, bone-in meat. It's cleanly cut and skinless chicken pieces. It is hygienically packed for easy and quick use. It makes cooking easy as its elements the task of cleaning and cutting. Make delicious curries by adding some aromatic spices. It is a 100% freshly packed chicken. No Hormones, No Steroids, No Preservatives.",450 g Tray Pack,g,450 g Tray Pack,1,1,152,152,509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,India,40271357,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40271357_1-super-cool-frozen-chicken-curry-cut-skinless-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271357-2_1-super-cool-frozen-chicken-curry-cut-skinless-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271357-3_1-super-cool-frozen-chicken-curry-cut-skinless-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271357-4_1-super-cool-frozen-chicken-curry-cut-skinless-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271357-5_1-super-cool-frozen-chicken-curry-cut-skinless-fresh-nutrient-rich-no-preservatives.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw before use (directions on packing).
Chicken is used to make soups, kebabs, vindaloos, biryani and curries.
It is used in salads, burgers, sandwiches and the like.","EAN Code': '40271357, Manufactured Name & Marketed BySNEHA FARMS PVT. LTD SURVEY NO. 274 & 276 Village & Mandal Addakal , Mahbubnagar district. Pin': '509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084, Country of Origin': 'India",509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,-,-,Chicken.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Super Cool,"Super Cool Frozen Chicken Drumsticks - Skinless, Tender, Fresh, Nutrient-Rich, No Preservatives, 450 g Tray Pack","Super Cool Frozen Chicken Drumstick Skinless is a skinless chicken drumstick. It is the best part of the chicken. They are the lower joint of the leg that has more calories. Its cleanly cut and skinless chicken breast. It is hygienically packed for easy and quick use. It makes cooking easy as its elements the task of cleaning and cutting. It is a 100% freshly packed chicken. They are great for picnics and parties. No Hormones, No Steroids, No Preservatives. You can fry, grill, etc.",450 g Tray Pack,g,450 g Tray Pack,1,1,210,210,509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,India,40271360,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40271360_1-super-cool-frozen-chicken-drumsticks-skinless-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271360-2_1-super-cool-frozen-chicken-drumsticks-skinless-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271360-3_1-super-cool-frozen-chicken-drumsticks-skinless-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271360-4_1-super-cool-frozen-chicken-drumsticks-skinless-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271360-5_1-super-cool-frozen-chicken-drumsticks-skinless-tender-fresh-nutrient-rich-no-preservatives.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw before use (directions on packing).
It can be grilled, fried, baked or barbequed.","EAN Code': '40271360, Manufactured Name & Marketed BySNEHA FARMS PVT. LTD SURVEY NO. 274 & 276 Village & Mandal Addakal , Mahbubnagar district. Pin': '509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084, Country of Origin': 'India",509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,-,-,Chicken Drumsticks Skinless.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Super Cool,"Super Cool Frozen Chicken Lollipops - Tender, Fresh, Nutrient-Rich, No Preservatives, 450 g Tray Pack","Super Cool Frozen Chicken Lollipops are cut & cleaned by experts so you can cook them straight off the pack. To create the classic chicken lollipop shape, chicken wing meat is cut loose and pushed down towards the end of the bone; this process is known as frenching. Marinate these lollipops the way you like, pan/deep-fry or bake them and enjoy tender Drums of Heaven. Spicy, tangy and delicious, everyone's favourite finger food can now be made easily with this cut.",450 g Tray Pack,g,450 g Tray Pack,1,1,177,177,509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,India,40271361,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40271361_1-super-cool-frozen-chicken-lollipops-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271361-2_1-super-cool-frozen-chicken-lollipops-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271361-3_1-super-cool-frozen-chicken-lollipops-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271361-4_1-super-cool-frozen-chicken-lollipops-tender-fresh-nutrient-rich-no-preservatives.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40271361-5_1-super-cool-frozen-chicken-lollipops-tender-fresh-nutrient-rich-no-preservatives.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Thaw before use (directions on packing).
It can be grilled, fried, baked or barbequed.","EAN Code': '40271361, Manufactured Name & Marketed BySNEHA FARMS PVT. LTD SURVEY NO. 274 & 276 Village & Mandal Addakal , Mahbubnagar district. Pin': '509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084, Country of Origin': 'India",509382SNEHA FARMS PVT. LTD. D.NO: 2-40/30/1 Road # 5 Jubilee Gardens Kondapur Hyderabad -500084,-,-,Chicken Lollipops With Skin.
RET,RET-10,RET-10-15,RET-10-15-13,RET-10-15-13-10,Zorabian,"Zorabian Chicken - Cocktail Barbeque Sausages, 250 g Pouch","Zorabians Chicken Barbeque Sausages have a Unique Barbeque Flavour thats tangy and a huge favourite amongst Zorabian Loyalists.
A delicious and convenients solution you can feel good about serving your family.",250 g Pouch,g,250 g Pouch,1,1,180,180,"Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",India,40020428,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40020428_2-zorabian-chicken-cocktail-barbeque-sausages.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020428-2_2-zorabian-chicken-cocktail-barbeque-sausages.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020428-3_2-zorabian-chicken-cocktail-barbeque-sausages.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020428-4_2-zorabian-chicken-cocktail-barbeque-sausages.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020428-5_2-zorabian-chicken-cocktail-barbeque-sausages.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '40020428, Manufactured & Marketed By': 'Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201, Country of origin': 'India","Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",-,-,"Chicken meat (63%), Water, Starch,isolated soya protein, soya bean sauce, white pepper powder , texturizer, anti oxidant ,preservative ,Anti caking agent, Green chilli, Garlic, Common Salt"
RET,RET-10,RET-10-15,RET-10-15-13,RET-10-15-13-10,Zorabian,"Zorabian Chicken - Seekh Kebab, 250 g Pouch","Occupying the first place in every consumers heart is Zorabians Chicken Seekh Kebab It is tender, succulent and has a lovely rich Indian Flavour and Texture to it!!!
A delicious and convenients solution you can feel good about serving your family.",250 g Pouch,g,250 g Pouch,1,1,205,205,"Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",India,40020425,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40020425_2-zorabian-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020425-2_2-zorabian-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020425-3_2-zorabian-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020425-4_2-zorabian-chicken-seekh-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020425-5_2-zorabian-chicken-seekh-kebab.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '40020425, Manufactured & Marketed By': 'Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201, Country of origin': 'India","Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",-,-,"Chicken meat (77 %), Onion, Herbs, Channa dal powder, Eggs, Green chilli, Garlic, Common Salt, ginger, Mixtures of spices and condiments."
RET,RET-10,RET-10-15,RET-10-15-13,RET-10-15-13-10,Zorabian,"Zorabian Chicken - Shami Kebab, 250 g Pouch","Zorabians Shami Kebab makes for a great party starter..... It's Indian Flavourings are blended to perfection and its an all-time favourite!!!
A delicious and convenients solution you can feel good about serving your family.",250 g Pouch,g,250 g Pouch,1,1,200,200,"Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",India,40020421,1.0016E+13,https://datalabs.siva3.io/image/Eunimart_groceries_40020421_1-zorabian-chicken-shami-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020421-2_1-zorabian-chicken-shami-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020421-3_1-zorabian-chicken-shami-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020421-4_1-zorabian-chicken-shami-kebab.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40020421-5_1-zorabian-chicken-shami-kebab.jpg,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '40020421, Manufactured & Marketed By': 'Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201, Country of origin': 'India","Dolavli Kanjat-khopoli Road, post jambrong Dist Raigard Maharashtra-410201",-,-,"Chicken meat (34%), Water, Sunflower oil, ,isolated soya protein,Eggs, Corn flour, Maida, Garlic, Ghee, Chillies, White pepper powder, Common salt, Garlic powder."
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,bb Combo,"bb Combo Fresho Chicken Breast Boneless 4-5 pcs 500g +Kara Coconut Milk UHT Classic 200ml, Combo 2 Items","Fresho Chicken Breast - Boneless, Antibiotic Residue-Free, Growth Hormone-Free 4-5 pcs 500 g
Net Weight Number Of Pcs Serving Size Storage Temp
500 g 4-5 2-3 people 0-4 deg cel
Chicken is lean meat with various health benefits. Packed with nutritional values, chicken is supremely advantageous for your body. Filled with vitamin, mineral and protein, chicken promotes brain development, strengthens your bones, aids in weight loss, builds muscle and helps in a healthy heart. 
For a scrumptious meatier experience, this boneless chicken breast is perfect to indulge on. Grilled, barbequed, fried, baked, one can have this versatile cut in different ways. Moreover, this part is considered as one of the nutritious parts of the bird. This is an excellent source of protein for your body. This cut comes in 4-5 pieces which are perfect for 2-3 people. 
The Add-on Benefits of Fresho Chicken: 
Free from antibiotic residue 
No growth hormone 
Fresho Meats is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.
Kara Coconut Milk - UHT Classic, Imported 200 ml Carton: UHT Natural Coconut Milk, Classic, No Cholesterol, No Trans Fat, No Preservatives, No Colouring, No flavouring.",Combo 2 Items,Combo Items,Combo 2 Items,2,1,540,540,S.Everest Food Products Pvt. Ltd.,Indonesia,1213733,1.0019E+13,https://datalabs.siva3.io/image/Eunimart_groceries_213733_1-bb-combo-fresho-chicken-breast-boneless-4-5-pcs-500g-kara-coconut-milk-uht-classic-200ml.jpg,-,-,-,-,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '1213733, Country of Origin': 'India, Sourced by': ""Ahmedabad - Packed By:-Liza Foods. Add.Chuna'S Bhaththa Nr. Parixitlal Nagar Danilimda Ahmedabad-380028.Fssai License No:-20718034000476. Marketed By:-Super Market Grocery Suppliees Private Limited, At:-Rev.Surv. No.476/1, New Ahmedabad Estate, Opp:Intas Pharma, Moraiya Village, Changodhar, Gujarat State 382213. Fssai License No:-10715001000120. Marketed By:-Super Market Grocery Suppliees Private Limited, At:-Rev.Surv. No.476/1, New Ahmedabad Estate, Opp:Intas Pharma, Moraiya Village, Changodhar, Gujarat State 382213. Fssai License No:-10715001000120. Email:-Customerservice@.Com Phone No:-18601231000""}, Indore - Packed By': '- Al-Ghori Khanne Khaas. :-Shop No, G-7, Paradise Tower, 1060 Khatiwala Tank, Indore, Madhya Pradesh-452014.Fssai License No:-21418850004121, Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071, FSSAI Number': '10019043002767, Country of origin': 'Indonesia","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,"Kara Coconut Milk - UHT Classic, Imported 200 ml Carton: Fresh Natural Coconut Extract (90%), water, stabilizer (Xanthan Gum E415, Guar gum E412, Carrageenam E407)"
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,bb Combo,"bb Combo Fresho Meat Chicken Curry Cut Without Skin 1kg + Everest Chicken Masala 100g, Combo 2 Items","Whole Dressed Bird weight arround 900 g to 1.1 kg
In this blend, the flavouring agents marginally predominate the taste elements. Consequently the blend is less steeped in pungency. For chicken curry, this gives the right balance between the spice-elements and other ingredients in the dish.",Combo 2 Items,Combo Items,Combo 2 Items,2,1,497,497,S.Everest Food Products Pvt. Ltd.,India,1202514,"10012022000526, 10016021002125",https://datalabs.siva3.io/image/Eunimart_groceries_202514_1-bb-combo-fresho-meat-chicken-curry-cut-without-skin-1kg-everest-chicken-masala-100g.jpg,-,-,-,-,-,-,-,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"EAN Code': '1202514, Country of origin': 'India, Manufacturer Name & Shelf Life details': 'Please refer to the individual product information given above",-,-,-,-
